"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-21 03:36:11.212585777 +0000 UTC m=+20409.169482840,10000,3000,5647,hashMap,565.366567ms,1.612759265s,2.85,565.366567ms,1.00,1.444537816s,2.56
2023-01-21 03:36:14.134028519 +0000 UTC m=+20412.090925582,10000,3000,5648,syncMap,230.860391ms,1.311005315s,5.68,1.378565411s,5.97,230.860391ms,1.00
2023-01-21 03:36:18.040490444 +0000 UTC m=+20415.997387512,10000,3000,5649,hashMap,705.863238ms,1.742432654s,2.47,705.863238ms,1.00,1.456767748s,2.06
2023-01-21 03:36:21.060324166 +0000 UTC m=+20419.017221230,10000,3000,5650,syncMap,444.196757ms,1.345878978s,3.03,1.228761105s,2.77,444.196757ms,1.00
2023-01-21 03:36:24.812668024 +0000 UTC m=+20422.769565092,10000,3000,5651,hashMap,586.991696ms,1.723775482s,2.94,586.991696ms,1.00,1.44061499s,2.45
2023-01-21 03:36:28.057650769 +0000 UTC m=+20426.014547833,10000,3000,5652,syncMap,639.057633ms,1.368410348s,2.14,1.236272823s,1.93,639.057633ms,1.00
2023-01-21 03:36:31.484250336 +0000 UTC m=+20429.441147401,10000,3000,5653,hashMap,766.927608ms,1.24684948s,1.63,766.927608ms,1.00,1.411678913s,1.84
2023-01-21 03:36:34.639389931 +0000 UTC m=+20432.596411161,10000,3000,5654,syncMap,517.067089ms,1.423344975s,2.75,1.213614906s,2.35,517.067089ms,1.00
2023-01-21 03:36:39.452530743 +0000 UTC m=+20437.409551977,10000,3000,5655,hashMap,1.438398273s,1.490745348s,1.04,1.438398273s,1.00,1.88306157s,1.31
2023-01-21 03:36:44.175648516 +0000 UTC m=+20442.132669746,10000,3000,5656,hashMap,1.380075928s,1.385312633s,1.00,1.380075928s,1.00,1.95670913s,1.42
2023-01-21 03:36:46.513177388 +0000 UTC m=+20444.470198619,10000,3000,5657,goMap,241.854378ms,241.854378ms,1.00,610.044965ms,2.52,1.4846371s,6.14
2023-01-21 03:36:51.159081426 +0000 UTC m=+20449.116102661,10000,3000,5658,hashMap,1.337903513s,1.438289377s,1.08,1.337903513s,1.00,1.868706792s,1.40
2023-01-21 03:36:53.821371309 +0000 UTC m=+20451.778392540,10000,3000,5659,syncMap,203.356965ms,1.437911224s,7.07,1.0199792s,5.02,203.356965ms,1.00
2023-01-21 03:36:58.154479192 +0000 UTC m=+20456.111500425,10000,3000,5660,goMap,1.23425283s,1.23425283s,1.00,1.416308736s,1.15,1.678213039s,1.36
2023-01-21 03:37:02.938452589 +0000 UTC m=+20460.895473819,10000,3000,5661,goMap,1.312315258s,1.312315258s,1.00,1.370752896s,1.04,2.09983781s,1.60
2023-01-21 03:37:05.321743016 +0000 UTC m=+20463.278623572,10000,3000,5662,goMap,285.869551ms,285.869551ms,1.00,639.030384ms,2.24,1.456945455s,5.10
2023-01-21 03:37:09.328998707 +0000 UTC m=+20467.285879263,10000,3000,5663,goMap,919.102217ms,919.102217ms,1.00,1.535459267s,1.67,1.551698524s,1.69
2023-01-21 03:37:12.666887094 +0000 UTC m=+20470.623767674,10000,3000,5664,goMap,246.83065ms,246.83065ms,1.00,1.239377296s,5.02,1.850521048s,7.50
2023-01-21 03:37:15.216574997 +0000 UTC m=+20473.173455551,10000,3000,5665,syncMap,214.173942ms,1.324434365s,6.18,1.009980929s,4.72,214.173942ms,1.00
2023-01-21 03:37:18.597974881 +0000 UTC m=+20476.554855435,10000,3000,5666,hashMap,768.419735ms,1.155228527s,1.50,768.419735ms,1.00,1.456787124s,1.90
2023-01-21 03:37:21.840164291 +0000 UTC m=+20479.797044846,10000,3000,5667,syncMap,555.510751ms,1.423621032s,2.56,1.262121909s,2.27,555.510751ms,1.00
2023-01-21 03:37:25.373879712 +0000 UTC m=+20483.330760283,10000,3000,5668,hashMap,594.880033ms,1.520809393s,2.56,594.880033ms,1.00,1.417028817s,2.38
2023-01-21 03:37:30.009750343 +0000 UTC m=+20487.966630898,10000,3000,5669,hashMap,1.255888337s,1.413020354s,1.13,1.255888337s,1.00,1.966047165s,1.57
2023-01-21 03:37:32.279995403 +0000 UTC m=+20490.236875955,10000,3000,5670,goMap,222.519034ms,222.519034ms,1.00,517.036092ms,2.32,1.529730685s,6.87
2023-01-21 03:37:36.676376335 +0000 UTC m=+20494.633315924,10000,3000,5671,hashMap,1.128504956s,1.489653019s,1.32,1.128504956s,1.00,1.777291551s,1.57
2023-01-21 03:37:39.413938016 +0000 UTC m=+20497.370877599,10000,3000,5672,syncMap,221.497907ms,1.469293693s,6.63,1.04544766s,4.72,221.497907ms,1.00
2023-01-21 03:37:41.933548044 +0000 UTC m=+20499.890487627,10000,3000,5673,syncMap,225.019575ms,1.197611133s,5.32,1.095622136s,4.87,225.019575ms,1.00
2023-01-21 03:37:46.440344266 +0000 UTC m=+20504.397283851,10000,3000,5674,hashMap,1.420095011s,1.438884137s,1.01,1.420095011s,1.00,1.646618053s,1.16
2023-01-21 03:37:51.257609078 +0000 UTC m=+20509.214548662,10000,3000,5675,hashMap,1.395010747s,1.443343119s,1.03,1.395010747s,1.00,1.977847979s,1.42
2023-01-21 03:37:53.765250503 +0000 UTC m=+20511.722190087,10000,3000,5676,goMap,273.285577ms,273.285577ms,1.00,703.148409ms,2.57,1.530100068s,5.60
2023-01-21 03:37:56.504838209 +0000 UTC m=+20514.461777793,10000,3000,5677,syncMap,236.809746ms,1.134938682s,4.79,1.3668797s,5.77,236.809746ms,1.00
2023-01-21 03:38:00.425964011 +0000 UTC m=+20518.382903596,10000,3000,5678,hashMap,868.922158ms,1.608259017s,1.85,868.922158ms,1.00,1.442665746s,1.66
2023-01-21 03:38:03.280021757 +0000 UTC m=+20521.236961342,10000,3000,5679,hashMap,343.692452ms,1.000750876s,2.91,343.692452ms,1.00,1.508001876s,4.39
2023-01-21 03:38:08.196997301 +0000 UTC m=+20526.154005218,10000,3000,5680,hashMap,1.358317734s,1.380042361s,1.02,1.358317734s,1.00,2.177639651s,1.60
2023-01-21 03:38:10.768499208 +0000 UTC m=+20528.725507120,10000,3000,5681,goMap,226.455504ms,226.455504ms,1.00,760.982426ms,3.36,1.582935263s,6.99
2023-01-21 03:38:14.287712256 +0000 UTC m=+20532.244720175,10000,3000,5682,syncMap,188.666809ms,2.064641037s,10.94,1.264372097s,6.70,188.666809ms,1.00
2023-01-21 03:38:19.455241876 +0000 UTC m=+20537.412249791,10000,3000,5683,hashMap,1.491090925s,1.686989869s,1.13,1.491090925s,1.00,1.988123557s,1.33
2023-01-21 03:38:24.423927005 +0000 UTC m=+20542.380934914,10000,3000,5684,hashMap,1.360340392s,1.614383904s,1.19,1.360340392s,1.00,1.992933155s,1.47
2023-01-21 03:38:26.745516453 +0000 UTC m=+20544.702524367,10000,3000,5685,goMap,245.152996ms,245.152996ms,1.00,651.419964ms,2.66,1.423988822s,5.81
2023-01-21 03:38:31.27794496 +0000 UTC m=+20549.234952869,10000,3000,5686,goMap,1.284069188s,1.284069188s,1.00,1.308824439s,1.02,1.938577865s,1.51
2023-01-21 03:38:33.613668111 +0000 UTC m=+20551.570676020,10000,3000,5687,syncMap,262.165628ms,272.439464ms,1.04,1.800067161s,6.87,262.165628ms,1.00
2023-01-21 03:38:37.426595548 +0000 UTC m=+20555.383533708,10000,3000,5688,hashMap,703.219457ms,1.635545283s,2.33,703.219457ms,1.00,1.47314585s,2.09
2023-01-21 03:38:40.240766794 +0000 UTC m=+20558.197704953,10000,3000,5689,syncMap,313.160881ms,1.290590453s,4.12,1.209272767s,3.86,313.160881ms,1.00
2023-01-21 03:38:45.02537865 +0000 UTC m=+20562.982316812,10000,3000,5690,hashMap,1.359286924s,1.696323068s,1.25,1.359286924s,1.00,1.727938905s,1.27
2023-01-21 03:38:48.488674898 +0000 UTC m=+20566.445613056,10000,3000,5691,syncMap,768.502755ms,1.353814809s,1.76,1.339946219s,1.74,768.502755ms,1.00
2023-01-21 03:38:51.964379197 +0000 UTC m=+20569.921317354,10000,3000,5692,hashMap,814.009295ms,1.229917263s,1.51,814.009295ms,1.00,1.430826722s,1.76
2023-01-21 03:38:54.788571696 +0000 UTC m=+20572.745509858,10000,3000,5693,hashMap,264.633631ms,1.038965298s,3.93,264.633631ms,1.00,1.519256997s,5.74
2023-01-21 03:38:59.725581308 +0000 UTC m=+20577.682519465,10000,3000,5694,goMap,1.320790746s,1.320790746s,1.00,1.418245029s,1.07,2.196918065s,1.66
2023-01-21 03:39:02.159071885 +0000 UTC m=+20580.116010045,10000,3000,5695,goMap,223.628226ms,223.628226ms,1.00,1.965250131s,8.79,243.525838ms,1.09
2023-01-21 03:39:06.218188353 +0000 UTC m=+20584.175175034,10000,3000,5696,hashMap,675.04078ms,1.96335252s,2.91,675.04078ms,1.00,1.419758048s,2.10
2023-01-21 03:39:09.282992874 +0000 UTC m=+20587.239979554,10000,3000,5697,syncMap,337.399354ms,1.403374188s,4.16,1.322859627s,3.92,337.399354ms,1.00
2023-01-21 03:39:12.422364548 +0000 UTC m=+20590.379351236,10000,3000,5698,hashMap,549.856888ms,1.619282164s,2.94,549.856888ms,1.00,969.018436ms,1.76
2023-01-21 03:39:15.400976978 +0000 UTC m=+20593.357963657,10000,3000,5699,goMap,250.972504ms,250.972504ms,1.00,1.497049277s,5.96,1.229560537s,4.90
2023-01-21 03:39:18.09824451 +0000 UTC m=+20596.055231189,10000,3000,5700,goMap,224.67471ms,224.67471ms,1.00,916.953425ms,4.08,1.51191818s,6.73
2023-01-21 03:39:20.845009249 +0000 UTC m=+20598.801995933,10000,3000,5701,syncMap,228.758336ms,1.069475361s,4.68,1.44756114s,6.33,228.758336ms,1.00
2023-01-21 03:39:24.807808079 +0000 UTC m=+20602.764794761,10000,3000,5702,hashMap,1.253413394s,1.29650206s,1.03,1.253413394s,1.00,1.411914136s,1.13
2023-01-21 03:39:29.052792367 +0000 UTC m=+20607.009779047,10000,3000,5703,hashMap,1.198817246s,1.352442027s,1.13,1.198817246s,1.00,1.692706197s,1.41
2023-01-21 03:39:31.614351248 +0000 UTC m=+20609.571337927,10000,3000,5704,syncMap,249.590095ms,1.279314891s,5.13,1.031557375s,4.13,249.590095ms,1.00
2023-01-21 03:39:34.528569917 +0000 UTC m=+20612.485461468,10000,3000,5705,syncMap,199.964021ms,1.355577543s,6.78,1.357329525s,6.79,199.964021ms,1.00
2023-01-21 03:39:38.099732312 +0000 UTC m=+20616.056623862,10000,3000,5706,hashMap,882.635347ms,1.218186095s,1.38,882.635347ms,1.00,1.469417059s,1.66
2023-01-21 03:39:41.149987689 +0000 UTC m=+20619.106879239,10000,3000,5707,syncMap,433.413662ms,1.363636182s,3.15,1.252190969s,2.89,433.413662ms,1.00
2023-01-21 03:39:44.80954234 +0000 UTC m=+20622.766433898,10000,3000,5708,hashMap,870.007002ms,1.571645376s,1.81,870.007002ms,1.00,1.216742761s,1.40
2023-01-21 03:39:47.370001119 +0000 UTC m=+20625.326892669,10000,3000,5709,goMap,224.706444ms,224.706444ms,1.00,813.560533ms,3.62,1.521164081s,6.77
2023-01-21 03:39:50.087384271 +0000 UTC m=+20628.044275821,10000,3000,5710,syncMap,230.606276ms,1.004733975s,4.36,1.480758854s,6.42,230.606276ms,1.00
2023-01-21 03:39:54.283274988 +0000 UTC m=+20632.240166538,10000,3000,5711,hashMap,1.321355524s,1.385975618s,1.05,1.321355524s,1.00,1.487610907s,1.13
2023-01-21 03:39:57.321038965 +0000 UTC m=+20635.277930523,10000,3000,5712,hashMap,215.844777ms,1.344236055s,6.23,215.844777ms,1.00,1.476678705s,6.84
2023-01-21 03:40:00.652597794 +0000 UTC m=+20638.609489356,10000,3000,5713,hashMap,820.581468ms,1.295520858s,1.58,820.581468ms,1.00,1.214353402s,1.48
2023-01-21 03:40:03.235854459 +0000 UTC m=+20641.192746015,10000,3000,5714,goMap,225.664239ms,225.664239ms,1.00,840.176434ms,3.72,1.516294625s,6.72
2023-01-21 03:40:07.956192064 +0000 UTC m=+20645.913117050,10000,3000,5715,hashMap,1.351686037s,1.397084007s,1.03,1.351686037s,1.00,1.970512561s,1.46
2023-01-21 03:40:10.310723334 +0000 UTC m=+20648.267648308,10000,3000,5716,goMap,251.607853ms,251.607853ms,1.00,711.070218ms,2.83,1.390530515s,5.53
2023-01-21 03:40:15.173242836 +0000 UTC m=+20653.130167811,10000,3000,5717,goMap,1.378261129s,1.378261129s,1.00,1.470808853s,1.07,2.012349975s,1.46
2023-01-21 03:40:17.517741931 +0000 UTC m=+20655.474666910,10000,3000,5718,goMap,253.745063ms,253.745063ms,1.00,618.734025ms,2.44,1.4710238s,5.80
2023-01-21 03:40:22.226643485 +0000 UTC m=+20660.183568473,10000,3000,5719,hashMap,1.306872845s,1.414715121s,1.08,1.306872845s,1.00,1.986221709s,1.52
2023-01-21 03:40:24.417470111 +0000 UTC m=+20662.374395087,10000,3000,5720,goMap,210.104824ms,210.104824ms,1.00,1.753567498s,8.35,226.101688ms,1.08
2023-01-21 03:40:28.89797203 +0000 UTC m=+20666.854897005,10000,3000,5721,hashMap,978.444895ms,2.03670767s,2.08,978.444895ms,1.00,1.464350646s,1.50
2023-01-21 03:40:31.690683364 +0000 UTC m=+20669.647608345,10000,3000,5722,syncMap,262.822141ms,1.350086125s,5.14,1.178530319s,4.48,262.822141ms,1.00
2023-01-21 03:40:35.518808659 +0000 UTC m=+20673.475851624,10000,3000,5723,hashMap,748.074593ms,1.62803587s,2.18,748.074593ms,1.00,1.451089257s,1.94
2023-01-21 03:40:38.659940202 +0000 UTC m=+20676.616983165,10000,3000,5724,syncMap,299.929418ms,1.45548323s,4.85,1.384487312s,4.62,299.929418ms,1.00
2023-01-21 03:40:41.928359816 +0000 UTC m=+20679.885402785,10000,3000,5725,hashMap,546.376634ms,1.609410028s,2.95,546.376634ms,1.00,1.111410868s,2.03
2023-01-21 03:40:45.128257598 +0000 UTC m=+20683.085300560,10000,3000,5726,goMap,216.997422ms,216.997422ms,1.00,1.573843948s,7.25,1.407578976s,6.49
2023-01-21 03:40:47.55716567 +0000 UTC m=+20685.514208634,10000,3000,5727,goMap,232.972923ms,232.972923ms,1.00,1.961171921s,8.42,233.769437ms,1.00
2023-01-21 03:40:51.344533463 +0000 UTC m=+20689.301576429,10000,3000,5728,hashMap,778.057066ms,1.596006056s,2.05,778.057066ms,1.00,1.412313267s,1.82
2023-01-21 03:40:54.561545209 +0000 UTC m=+20692.518588174,10000,3000,5729,goMap,516.317521ms,516.317521ms,1.00,1.028320779s,1.99,1.670874056s,3.24
2023-01-21 03:40:59.46738871 +0000 UTC m=+20697.424431674,10000,3000,5730,goMap,1.349570795s,1.349570795s,1.00,1.4781336s,1.10,2.07690475s,1.54
2023-01-21 03:41:01.897697922 +0000 UTC m=+20699.854740886,10000,3000,5731,goMap,220.85592ms,220.85592ms,1.00,691.104881ms,3.13,1.517248636s,6.87
2023-01-21 03:41:05.233514288 +0000 UTC m=+20703.190463633,10000,3000,5732,syncMap,725.078229ms,1.222062618s,1.69,1.387116747s,1.91,725.078229ms,1.00
2023-01-21 03:41:08.868892514 +0000 UTC m=+20706.825841852,10000,3000,5733,hashMap,907.215744ms,1.218941405s,1.34,907.215744ms,1.00,1.507460055s,1.66
2023-01-21 03:41:13.12539077 +0000 UTC m=+20711.082340113,10000,3000,5734,hashMap,1.167580418s,1.310009468s,1.12,1.167580418s,1.00,1.777816222s,1.52
2023-01-21 03:41:15.60926146 +0000 UTC m=+20713.566210798,10000,3000,5735,goMap,232.418976ms,232.418976ms,1.00,788.724185ms,3.39,1.461526674s,6.29
2023-01-21 03:41:18.21214606 +0000 UTC m=+20716.169095397,10000,3000,5736,syncMap,227.398716ms,960.996272ms,4.23,1.413493868s,6.22,227.398716ms,1.00
2023-01-21 03:41:22.480602958 +0000 UTC m=+20720.437552305,10000,3000,5737,hashMap,999.167436ms,1.88204164s,1.88,999.167436ms,1.00,1.385839131s,1.39
2023-01-21 03:41:25.744397622 +0000 UTC m=+20723.701346962,10000,3000,5738,goMap,317.588089ms,317.588089ms,1.00,1.451725913s,4.57,1.493401014s,4.70
2023-01-21 03:41:28.740872465 +0000 UTC m=+20726.697821802,10000,3000,5739,syncMap,371.361315ms,1.19102452s,3.21,1.433149052s,3.86,371.361315ms,1.00
2023-01-21 03:41:32.869198141 +0000 UTC m=+20730.826147504,10000,3000,5740,hashMap,911.937021ms,1.721853221s,1.89,911.937021ms,1.00,1.493117386s,1.64
2023-01-21 03:41:37.081403623 +0000 UTC m=+20735.038451536,10000,3000,5741,hashMap,1.069605822s,1.345688071s,1.26,1.069605822s,1.00,1.795988095s,1.68
2023-01-21 03:41:40.334886867 +0000 UTC m=+20738.291934781,10000,3000,5742,goMap,350.813654ms,350.813654ms,1.00,1.307860031s,3.73,1.593319838s,4.54
2023-01-21 03:41:43.844240325 +0000 UTC m=+20741.801288248,10000,3000,5743,goMap,955.2452ms,955.2452ms,1.00,1.551599724s,1.62,1.00113078s,1.05
2023-01-21 03:41:47.5245591 +0000 UTC m=+20745.481607013,10000,3000,5744,goMap,647.873334ms,647.873334ms,1.00,1.336663706s,2.06,1.694538099s,2.62
2023-01-21 03:41:50.523798317 +0000 UTC m=+20748.480846232,10000,3000,5745,hashMap,196.320805ms,1.397607295s,7.12,196.320805ms,1.00,1.402953785s,7.15
2023-01-21 03:41:54.097047917 +0000 UTC m=+20752.054095829,10000,3000,5746,hashMap,659.212899ms,1.454829326s,2.21,659.212899ms,1.00,1.458227808s,2.21
2023-01-21 03:41:57.175159573 +0000 UTC m=+20755.132207487,10000,3000,5747,goMap,605.11243ms,605.11243ms,1.00,897.351277ms,1.48,1.573887202s,2.60
2023-01-21 03:41:59.948424014 +0000 UTC m=+20757.905471928,10000,3000,5748,syncMap,215.100814ms,1.200759062s,5.58,1.356450596s,6.31,215.100814ms,1.00
2023-01-21 03:42:03.869460035 +0000 UTC m=+20761.826507955,10000,3000,5749,hashMap,825.750047ms,1.597949297s,1.94,825.750047ms,1.00,1.496091143s,1.81
2023-01-21 03:42:07.138614992 +0000 UTC m=+20765.095689664,10000,3000,5750,syncMap,704.041896ms,1.372995845s,1.95,1.191128302s,1.69,704.041896ms,1.00
2023-01-21 03:42:10.045714455 +0000 UTC m=+20768.002789130,10000,3000,5751,syncMap,205.181455ms,1.497695812s,7.30,1.203210626s,5.86,205.181455ms,1.00
2023-01-21 03:42:14.22527674 +0000 UTC m=+20772.182351417,10000,3000,5752,goMap,1.29772044s,1.29772044s,1.00,1.372019463s,1.06,1.508787077s,1.16
2023-01-21 03:42:19.052298912 +0000 UTC m=+20777.009373587,10000,3000,5753,goMap,1.356406044s,1.356406044s,1.00,1.427488592s,1.05,2.041985059s,1.51
2023-01-21 03:42:21.354077781 +0000 UTC m=+20779.311152457,10000,3000,5754,goMap,266.534824ms,266.534824ms,1.00,1.423982689s,5.34,609.980902ms,2.29
2023-01-21 03:42:25.427204618 +0000 UTC m=+20783.384279306,10000,3000,5755,hashMap,995.786835ms,1.659455378s,1.67,995.786835ms,1.00,1.416729291s,1.42
2023-01-21 03:42:28.724011936 +0000 UTC m=+20786.681086612,10000,3000,5756,goMap,476.752379ms,476.752379ms,1.00,1.230160035s,2.58,1.588597176s,3.33
2023-01-21 03:42:33.487901247 +0000 UTC m=+20791.444975922,10000,3000,5757,goMap,1.348581702s,1.348581702s,1.00,1.359522031s,1.01,2.054849673s,1.52
2023-01-21 03:42:35.754301912 +0000 UTC m=+20793.711228864,10000,3000,5758,goMap,226.415377ms,226.415377ms,1.00,1.415810389s,6.25,622.898843ms,2.75
2023-01-21 03:42:39.908323658 +0000 UTC m=+20797.865250610,10000,3000,5759,hashMap,878.524226ms,1.832505779s,2.09,878.524226ms,1.00,1.442022993s,1.64
2023-01-21 03:42:43.233443277 +0000 UTC m=+20801.190370228,10000,3000,5760,goMap,376.502243ms,376.502243ms,1.00,1.233298896s,3.28,1.713850814s,4.55
2023-01-21 03:42:48.012182447 +0000 UTC m=+20805.969109403,10000,3000,5761,goMap,1.326339966s,1.326339966s,1.00,1.411980091s,1.06,2.039262072s,1.54
2023-01-21 03:42:50.254321375 +0000 UTC m=+20808.211248325,10000,3000,5762,goMap,259.818339ms,259.818339ms,1.00,722.223991ms,2.78,1.25902683s,4.85
2023-01-21 03:42:52.890149996 +0000 UTC m=+20810.847076949,10000,3000,5763,syncMap,291.476723ms,1.506941827s,5.17,834.928731ms,2.86,291.476723ms,1.00
2023-01-21 03:42:57.184299586 +0000 UTC m=+20815.141226553,10000,3000,5764,goMap,1.307925552s,1.307925552s,1.00,1.363999194s,1.04,1.620152224s,1.24
2023-01-21 03:42:59.846033825 +0000 UTC m=+20817.802960785,10000,3000,5765,syncMap,201.482138ms,1.401522937s,6.96,1.057665753s,5.25,201.482138ms,1.00
2023-01-21 03:43:04.317584305 +0000 UTC m=+20822.274511257,10000,3000,5766,goMap,1.283116404s,1.283116404s,1.00,1.430475949s,1.11,1.756568342s,1.37
2023-01-21 03:43:09.27959897 +0000 UTC m=+20827.236548952,10000,3000,5767,goMap,1.395238719s,1.395238719s,1.00,1.419797248s,1.02,2.146009203s,1.54
2023-01-21 03:43:11.615461659 +0000 UTC m=+20829.572411648,10000,3000,5768,goMap,240.293151ms,240.293151ms,1.00,640.845813ms,2.67,1.453606879s,6.05
2023-01-21 03:43:16.19383273 +0000 UTC m=+20834.150782746,10000,3000,5769,hashMap,1.333176504s,1.333300166s,1.00,1.333176504s,1.00,1.910670258s,1.43
2023-01-21 03:43:18.551121229 +0000 UTC m=+20836.508071212,10000,3000,5770,goMap,256.379455ms,256.379455ms,1.00,1.80781225s,7.05,292.031727ms,1.14
2023-01-21 03:43:21.587022896 +0000 UTC m=+20839.543972888,10000,3000,5771,syncMap,310.817949ms,1.802644439s,5.80,921.260621ms,2.96,310.817949ms,1.00
2023-01-21 03:43:25.661130032 +0000 UTC m=+20843.618080016,10000,3000,5772,goMap,1.202698783s,1.202698783s,1.00,1.416664557s,1.18,1.45370326s,1.21
2023-01-21 03:43:30.457385949 +0000 UTC m=+20848.414335931,10000,3000,5773,goMap,1.343627842s,1.343627842s,1.00,1.398612597s,1.04,2.053058571s,1.53
2023-01-21 03:43:32.828238903 +0000 UTC m=+20850.785188895,10000,3000,5774,goMap,217.154464ms,217.154464ms,1.00,615.611036ms,2.83,1.537133907s,7.08
2023-01-21 03:43:36.004706894 +0000 UTC m=+20853.960361458,10000,3000,5775,syncMap,554.60962ms,1.244717414s,2.24,1.374853114s,2.48,554.60962ms,1.00
2023-01-21 03:43:40.022232867 +0000 UTC m=+20857.977887378,10000,3000,5776,hashMap,826.625312ms,1.496962162s,1.81,826.625312ms,1.00,1.692898362s,2.05
2023-01-21 03:43:44.381590978 +0000 UTC m=+20862.337245488,10000,3000,5777,hashMap,1.225820658s,1.35736097s,1.11,1.225820658s,1.00,1.77523243s,1.45
2023-01-21 03:43:46.972165905 +0000 UTC m=+20864.927820414,10000,3000,5778,syncMap,212.966553ms,1.290745186s,6.06,1.085370683s,5.10,212.966553ms,1.00
2023-01-21 03:43:51.514399992 +0000 UTC m=+20869.470054503,10000,3000,5779,goMap,1.38559573s,1.38559573s,1.00,1.448546136s,1.05,1.707064181s,1.23
2023-01-21 03:43:55.987243459 +0000 UTC m=+20873.942897977,10000,3000,5780,goMap,1.357208627s,1.357208627s,1.00,1.359849938s,1.00,1.754620959s,1.29
2023-01-21 03:43:58.667889663 +0000 UTC m=+20876.623544175,10000,3000,5781,goMap,474.374406ms,474.374406ms,1.00,680.398982ms,1.43,1.524675627s,3.21
2023-01-21 03:44:01.594593671 +0000 UTC m=+20879.550248182,10000,3000,5782,syncMap,452.176939ms,1.064297965s,2.35,1.409298898s,3.12,452.176939ms,1.00
2023-01-21 03:44:05.601470799 +0000 UTC m=+20883.558525758,10000,3000,5783,hashMap,844.602712ms,1.753074493s,2.08,844.602712ms,1.00,1.409557191s,1.67
2023-01-21 03:44:08.799848367 +0000 UTC m=+20886.756903326,10000,3000,5784,syncMap,465.306151ms,1.429847456s,3.07,1.3020143s,2.80,465.306151ms,1.00
2023-01-21 03:44:12.146425442 +0000 UTC m=+20890.103480399,10000,3000,5785,hashMap,556.683133ms,1.49606721s,2.69,556.683133ms,1.00,1.29286289s,2.32
2023-01-21 03:44:14.655139331 +0000 UTC m=+20892.612194292,10000,3000,5786,syncMap,242.865128ms,346.096231ms,1.43,1.918794829s,7.90,242.865128ms,1.00
2023-01-21 03:44:18.693851293 +0000 UTC m=+20896.650906252,10000,3000,5787,hashMap,842.328003ms,1.698196216s,2.02,842.328003ms,1.00,1.497211082s,1.78
2023-01-21 03:44:21.551555586 +0000 UTC m=+20899.508610544,10000,3000,5788,syncMap,227.295548ms,1.379933284s,6.07,1.249424279s,5.50,227.295548ms,1.00
2023-01-21 03:44:25.469849285 +0000 UTC m=+20903.426904245,10000,3000,5789,hashMap,610.78723ms,1.913524032s,3.13,610.78723ms,1.00,1.392958576s,2.28
