"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-23 03:13:04.358533462 +0000 UTC m=+1513.301738710,20000,3000,159,syncMap,178.035537ms,233.155665ms,1.31,1.40447942s,7.89,178.035537ms,1.00
2023-01-23 03:13:07.002541071 +0000 UTC m=+1515.945746330,20000,3000,160,syncMap,195.994665ms,406.040431ms,2.07,2.040852953s,10.41,195.994665ms,1.00
2023-01-23 03:13:09.99624112 +0000 UTC m=+1518.939446371,20000,3000,161,syncMap,185.867655ms,1.235291158s,6.65,1.571697196s,8.46,185.867655ms,1.00
2023-01-23 03:13:14.694339082 +0000 UTC m=+1523.637544328,20000,3000,162,hashMap,247.219949ms,2.176135356s,8.80,247.219949ms,1.00,2.273697684s,9.20
2023-01-23 03:13:16.934221465 +0000 UTC m=+1525.877426710,20000,3000,163,syncMap,167.905468ms,182.98031ms,1.09,1.888119382s,11.25,167.905468ms,1.00
2023-01-23 03:13:19.317850921 +0000 UTC m=+1528.261056170,20000,3000,164,syncMap,159.066861ms,277.059271ms,1.74,1.946666933s,12.24,159.066861ms,1.00
2023-01-23 03:13:21.77485021 +0000 UTC m=+1530.718055458,20000,3000,165,syncMap,179.676234ms,2.023155299s,11.26,253.312794ms,1.41,179.676234ms,1.00
2023-01-23 03:13:26.008798654 +0000 UTC m=+1534.952003923,20000,3000,166,hashMap,234.232507ms,1.709538588s,7.30,234.232507ms,1.00,2.289138345s,9.77
2023-01-23 03:13:28.713126969 +0000 UTC m=+1537.656425283,20000,3000,167,goMap,164.831615ms,164.831615ms,1.00,194.365585ms,1.18,2.344309234s,14.22
2023-01-23 03:13:30.33838361 +0000 UTC m=+1539.281681915,20000,3000,168,syncMap,160.015102ms,224.333743ms,1.40,1.239942755s,7.75,160.015102ms,1.00
2023-01-23 03:13:32.759092898 +0000 UTC m=+1541.702391198,20000,3000,169,goMap,153.965204ms,153.965204ms,1.00,2.102618902s,13.66,163.298035ms,1.06
2023-01-23 03:13:35.600706873 +0000 UTC m=+1544.544005178,20000,3000,170,syncMap,160.315349ms,1.099332857s,6.86,1.581078073s,9.86,160.315349ms,1.00
2023-01-23 03:13:40.180159888 +0000 UTC m=+1549.123458189,20000,3000,171,hashMap,198.3355ms,2.165884013s,10.92,198.3355ms,1.00,2.214277704s,11.16
2023-01-23 03:13:42.110709247 +0000 UTC m=+1551.054007554,20000,3000,172,goMap,166.188782ms,166.188782ms,1.00,1.591831334s,9.58,171.67594ms,1.03
2023-01-23 03:13:44.530213185 +0000 UTC m=+1553.473511487,20000,3000,173,syncMap,175.387247ms,200.961896ms,1.15,2.042364445s,11.64,175.387247ms,1.00
2023-01-23 03:13:47.179560898 +0000 UTC m=+1556.122859205,20000,3000,174,syncMap,187.566847ms,2.203240622s,11.75,257.630286ms,1.37,187.566847ms,1.00
2023-01-23 03:13:51.471435976 +0000 UTC m=+1560.414734284,20000,3000,175,hashMap,210.085529ms,1.909138439s,9.09,210.085529ms,1.00,2.171824797s,10.34
2023-01-23 03:13:54.24238155 +0000 UTC m=+1563.185679856,20000,3000,176,hashMap,253.411154ms,264.52882ms,1.04,253.411154ms,1.00,2.252084207s,8.89
2023-01-23 03:13:55.834463498 +0000 UTC m=+1564.777761799,20000,3000,177,goMap,166.833589ms,166.833589ms,1.00,1.222439332s,7.33,201.823385ms,1.21
2023-01-23 03:13:58.370929258 +0000 UTC m=+1567.314134442,20000,3000,178,goMap,151.176679ms,151.176679ms,1.00,2.217901963s,14.67,166.461927ms,1.10
2023-01-23 03:14:01.400749612 +0000 UTC m=+1570.343954791,20000,3000,179,syncMap,187.676217ms,991.308739ms,5.28,1.849956511s,9.86,187.676217ms,1.00
2023-01-23 03:14:05.995056029 +0000 UTC m=+1574.938261208,20000,3000,180,hashMap,211.216805ms,2.076830567s,9.83,211.216805ms,1.00,2.305389801s,10.91
2023-01-23 03:14:07.991171004 +0000 UTC m=+1576.934376183,20000,3000,181,syncMap,168.394661ms,182.28062ms,1.08,1.644527191s,9.77,168.394661ms,1.00
2023-01-23 03:14:10.485936437 +0000 UTC m=+1579.429141621,20000,3000,182,goMap,191.728745ms,191.728745ms,1.00,2.110292886s,11.01,191.86286ms,1.00
2023-01-23 03:14:13.574475819 +0000 UTC m=+1582.517681001,20000,3000,183,syncMap,172.589629ms,1.839391146s,10.66,1.075279172s,6.23,172.589629ms,1.00
2023-01-23 03:14:16.154342739 +0000 UTC m=+1585.097547918,20000,3000,184,syncMap,176.522238ms,2.186816491s,12.39,215.643992ms,1.22,176.522238ms,1.00
2023-01-23 03:14:20.914325575 +0000 UTC m=+1589.857530760,20000,3000,185,hashMap,267.041699ms,2.126695626s,7.96,267.041699ms,1.00,2.365281348s,8.86
2023-01-23 03:14:23.448161141 +0000 UTC m=+1592.391366326,20000,3000,186,goMap,169.232181ms,169.232181ms,1.00,186.032837ms,1.10,2.177661257s,12.87
2023-01-23 03:14:24.792171798 +0000 UTC m=+1593.735376983,20000,3000,187,goMap,157.560388ms,157.560388ms,1.00,999.500741ms,6.34,186.079229ms,1.18
2023-01-23 03:14:29.586977201 +0000 UTC m=+1598.530283093,20000,3000,188,hashMap,236.279367ms,2.170658198s,9.19,236.279367ms,1.00,2.387016795s,10.10
2023-01-23 03:14:32.000604038 +0000 UTC m=+1600.943909955,20000,3000,189,goMap,178.385221ms,178.385221ms,1.00,2.013298821s,11.29,220.900622ms,1.24
2023-01-23 03:14:34.470466431 +0000 UTC m=+1603.413772332,20000,3000,190,goMap,178.374347ms,178.374347ms,1.00,2.071979017s,11.62,218.419337ms,1.22
2023-01-23 03:14:36.825067444 +0000 UTC m=+1605.768373343,20000,3000,191,goMap,214.340583ms,214.340583ms,1.00,1.921843996s,8.97,217.101902ms,1.01
2023-01-23 03:14:41.687547633 +0000 UTC m=+1610.630853525,20000,3000,192,hashMap,287.707034ms,2.126939101s,7.39,287.707034ms,1.00,2.446914696s,8.50
2023-01-23 03:14:44.639944103 +0000 UTC m=+1613.583250001,20000,3000,193,goMap,221.809168ms,221.809168ms,1.00,225.949651ms,1.02,2.503666268s,11.29
2023-01-23 03:14:46.058274647 +0000 UTC m=+1615.001580546,20000,3000,194,goMap,205.884289ms,205.884289ms,1.00,1.00223336s,4.87,209.225358ms,1.02
2023-01-23 03:14:51.084760674 +0000 UTC m=+1620.028066567,20000,3000,195,hashMap,198.944735ms,2.179053068s,10.95,198.944735ms,1.00,2.647601226s,13.31
2023-01-23 03:14:53.57142799 +0000 UTC m=+1622.514733889,20000,3000,196,goMap,180.169052ms,180.169052ms,1.00,2.076083947s,11.52,229.345047ms,1.27
2023-01-23 03:14:56.330130125 +0000 UTC m=+1625.273436021,20000,3000,197,syncMap,227.2834ms,236.462624ms,1.04,2.29380971s,10.09,227.2834ms,1.00
2023-01-23 03:14:58.634839557 +0000 UTC m=+1627.578563458,20000,3000,198,goMap,196.673231ms,196.673231ms,1.00,1.904880756s,9.69,202.61478ms,1.03
2023-01-23 03:15:03.767701192 +0000 UTC m=+1632.711425099,20000,3000,199,hashMap,256.156729ms,2.329027343s,9.09,256.156729ms,1.00,2.546645663s,9.94
2023-01-23 03:15:06.074445505 +0000 UTC m=+1635.018169406,20000,3000,200,goMap,200.309733ms,200.309733ms,1.00,1.845499911s,9.21,241.976074ms,1.21
2023-01-23 03:15:09.062847521 +0000 UTC m=+1638.006571426,20000,3000,201,goMap,189.575279ms,189.575279ms,1.00,2.536168214s,13.38,261.297214ms,1.38
2023-01-23 03:15:11.671962472 +0000 UTC m=+1640.615686374,20000,3000,202,syncMap,213.975432ms,228.052451ms,1.07,2.16551825s,10.12,213.975432ms,1.00
2023-01-23 03:15:14.668450507 +0000 UTC m=+1643.612174412,20000,3000,203,syncMap,218.107348ms,2.520728383s,11.56,256.512078ms,1.18,218.107348ms,1.00
2023-01-23 03:15:20.299477117 +0000 UTC m=+1649.243201018,20000,3000,204,hashMap,252.034335ms,2.604258256s,10.33,252.034335ms,1.00,2.773504285s,11.00
2023-01-23 03:15:23.692462423 +0000 UTC m=+1652.636186335,20000,3000,205,hashMap,213.368299ms,221.241621ms,1.04,213.368299ms,1.00,2.957116367s,13.86
2023-01-23 03:15:26.703769515 +0000 UTC m=+1655.647493443,20000,3000,206,goMap,236.074379ms,236.074379ms,1.00,429.595784ms,1.82,2.34165419s,9.92
2023-01-23 03:15:28.652846362 +0000 UTC m=+1657.596166932,20000,3000,207,syncMap,184.373552ms,373.923998ms,2.03,1.388451029s,7.53,184.373552ms,1.00
2023-01-23 03:15:31.442413895 +0000 UTC m=+1660.385734465,20000,3000,208,syncMap,206.509714ms,664.632413ms,3.22,1.917233457s,9.28,206.509714ms,1.00
2023-01-23 03:15:35.364791037 +0000 UTC m=+1664.308111607,20000,3000,209,syncMap,201.633537ms,1.623108325s,8.05,2.096637015s,10.40,201.633537ms,1.00
2023-01-23 03:15:40.700149995 +0000 UTC m=+1669.643470566,20000,3000,210,hashMap,270.366795ms,2.405801784s,8.90,270.366795ms,1.00,2.657944756s,9.83
2023-01-23 03:15:43.071942985 +0000 UTC m=+1672.015263556,20000,3000,211,syncMap,233.055021ms,250.496345ms,1.07,1.887098895s,8.10,233.055021ms,1.00
2023-01-23 03:15:46.037945233 +0000 UTC m=+1674.981265815,20000,3000,212,goMap,231.698382ms,231.698382ms,1.00,2.497649258s,10.78,235.451395ms,1.02
2023-01-23 03:15:49.207728491 +0000 UTC m=+1678.151049061,20000,3000,213,syncMap,232.035647ms,649.684422ms,2.80,2.286457437s,9.85,232.035647ms,1.00
2023-01-23 03:15:54.776511008 +0000 UTC m=+1683.719831576,20000,3000,214,hashMap,252.789836ms,2.467106436s,9.76,252.789836ms,1.00,2.847709729s,11.27
2023-01-23 03:15:57.466376021 +0000 UTC m=+1686.409696597,20000,3000,215,goMap,258.390513ms,258.390513ms,1.00,2.116265167s,8.19,314.038491ms,1.22
2023-01-23 03:16:00.683769145 +0000 UTC m=+1689.627223641,20000,3000,216,goMap,213.769857ms,213.769857ms,1.00,2.7611394s,12.92,241.409605ms,1.13
2023-01-23 03:16:03.836649848 +0000 UTC m=+1692.780104334,20000,3000,217,syncMap,235.589467ms,529.287178ms,2.25,2.386796288s,10.13,235.589467ms,1.00
2023-01-23 03:16:06.947819176 +0000 UTC m=+1695.891273668,20000,3000,218,syncMap,227.247895ms,2.604986513s,11.46,277.54418ms,1.22,227.247895ms,1.00
2023-01-23 03:16:12.548177406 +0000 UTC m=+1701.491631897,20000,3000,219,hashMap,261.091145ms,2.487481061s,9.53,261.091145ms,1.00,2.850857386s,10.92
2023-01-23 03:16:15.901512132 +0000 UTC m=+1704.844966623,20000,3000,220,goMap,215.239359ms,215.239359ms,1.00,253.136714ms,1.18,2.883733177s,13.40
2023-01-23 03:16:17.646562327 +0000 UTC m=+1706.590016811,20000,3000,221,syncMap,208.067801ms,240.491442ms,1.16,1.29552361s,6.23,208.067801ms,1.00
2023-01-23 03:16:20.278130597 +0000 UTC m=+1709.221585086,20000,3000,222,syncMap,178.786026ms,524.749521ms,2.94,1.927004875s,10.78,178.786026ms,1.00
2023-01-23 03:16:23.790042802 +0000 UTC m=+1712.733497287,20000,3000,223,syncMap,193.374804ms,1.500698851s,7.76,1.816818368s,9.40,193.374804ms,1.00
2023-01-23 03:16:28.975531424 +0000 UTC m=+1717.918836235,20000,3000,224,hashMap,257.382481ms,2.443335367s,9.49,257.382481ms,1.00,2.48365742s,9.65
2023-01-23 03:16:31.230647134 +0000 UTC m=+1720.173951949,20000,3000,225,goMap,190.952369ms,190.952369ms,1.00,1.868834369s,9.79,194.484321ms,1.02
2023-01-23 03:16:33.918669151 +0000 UTC m=+1722.861973961,20000,3000,226,syncMap,165.729252ms,255.285261ms,1.54,2.266169241s,13.67,165.729252ms,1.00
2023-01-23 03:16:36.919025112 +0000 UTC m=+1725.862329924,20000,3000,227,syncMap,175.761791ms,2.561861306s,14.58,261.661064ms,1.49,175.761791ms,1.00
2023-01-23 03:16:41.529711842 +0000 UTC m=+1730.473016652,20000,3000,228,hashMap,228.389586ms,2.072689286s,9.08,228.389586ms,1.00,2.308536029s,10.11
2023-01-23 03:16:44.261953443 +0000 UTC m=+1733.205258255,20000,3000,229,goMap,182.511373ms,182.511373ms,1.00,231.809759ms,1.27,2.316992322s,12.70
2023-01-23 03:16:45.975994726 +0000 UTC m=+1734.919299535,20000,3000,230,goMap,159.174981ms,159.174981ms,1.00,1.360554923s,8.55,193.468416ms,1.22
2023-01-23 03:16:48.659331696 +0000 UTC m=+1737.602636510,20000,3000,231,syncMap,162.403816ms,182.825766ms,1.13,2.337140723s,14.39,162.403816ms,1.00
2023-01-23 03:16:51.553819165 +0000 UTC m=+1740.497123979,20000,3000,232,syncMap,207.933828ms,804.0814ms,3.87,1.880792971s,9.05,207.933828ms,1.00
2023-01-23 03:16:55.948996056 +0000 UTC m=+1744.892300872,20000,3000,233,hashMap,259.225983ms,2.114305353s,8.16,259.225983ms,1.00,2.020530403s,7.79
2023-01-23 03:16:58.489147295 +0000 UTC m=+1747.433143655,20000,3000,234,goMap,187.304385ms,187.304385ms,1.00,1.212921322s,6.48,1.13968143s,6.08
2023-01-23 03:17:00.197064947 +0000 UTC m=+1749.141061310,20000,3000,235,goMap,170.451823ms,170.451823ms,1.00,1.304355783s,7.65,232.122155ms,1.36
2023-01-23 03:17:02.766078767 +0000 UTC m=+1751.710075130,20000,3000,236,goMap,171.302163ms,171.302163ms,1.00,2.179357273s,12.72,217.498439ms,1.27
2023-01-23 03:17:05.71809093 +0000 UTC m=+1754.662087286,20000,3000,237,syncMap,230.406442ms,548.264903ms,2.38,2.172372639s,9.43,230.406442ms,1.00
2023-01-23 03:17:08.638316801 +0000 UTC m=+1757.582313176,20000,3000,238,syncMap,207.107411ms,2.429882095s,11.73,282.290674ms,1.36,207.107411ms,1.00
2023-01-23 03:17:13.408559449 +0000 UTC m=+1762.352555810,20000,3000,239,hashMap,271.962623ms,2.245796951s,8.26,271.962623ms,1.00,2.251535968s,8.28
2023-01-23 03:17:16.209518572 +0000 UTC m=+1765.153514934,20000,3000,240,goMap,199.585572ms,199.585572ms,1.00,262.741215ms,1.32,2.337431154s,11.71
2023-01-23 03:17:17.834181901 +0000 UTC m=+1766.778178258,20000,3000,241,goMap,156.097871ms,156.097871ms,1.00,986.683089ms,6.32,479.478042ms,3.07
2023-01-23 03:17:20.035118486 +0000 UTC m=+1768.979114843,20000,3000,242,goMap,142.590465ms,142.590465ms,1.00,1.895571s,13.29,161.980813ms,1.14
2023-01-23 03:17:22.536162457 +0000 UTC m=+1771.480158814,20000,3000,243,syncMap,172.544773ms,446.98646ms,2.59,1.880617881s,10.90,172.544773ms,1.00
2023-01-23 03:17:25.076751943 +0000 UTC m=+1774.020748300,20000,3000,244,syncMap,183.940253ms,2.12462826s,11.55,231.226297ms,1.26,183.940253ms,1.00
2023-01-23 03:17:30.001333681 +0000 UTC m=+1778.944790222,20000,3000,245,hashMap,244.07976ms,2.297851783s,9.41,244.07976ms,1.00,2.381180679s,9.76
2023-01-23 03:17:32.690026475 +0000 UTC m=+1781.633483002,20000,3000,246,goMap,163.979065ms,163.979065ms,1.00,190.315172ms,1.16,2.333568934s,14.23
2023-01-23 03:17:34.270313842 +0000 UTC m=+1783.213770368,20000,3000,247,goMap,156.249725ms,156.249725ms,1.00,1.233838003s,7.90,189.154209ms,1.21
2023-01-23 03:17:36.952511359 +0000 UTC m=+1785.895967889,20000,3000,248,goMap,155.661998ms,155.661998ms,1.00,2.36864162s,15.22,157.044314ms,1.01
2023-01-23 03:17:39.926828932 +0000 UTC m=+1788.870285464,20000,3000,249,syncMap,168.367474ms,1.111502476s,6.60,1.693042712s,10.06,168.367474ms,1.00
2023-01-23 03:17:44.322121876 +0000 UTC m=+1793.265578403,20000,3000,250,hashMap,214.484755ms,2.000355339s,9.33,214.484755ms,1.00,2.179651045s,10.16
2023-01-23 03:17:46.264307253 +0000 UTC m=+1795.207763779,20000,3000,251,goMap,152.315504ms,152.315504ms,1.00,1.621170504s,10.64,167.920518ms,1.10
2023-01-23 03:17:48.758493148 +0000 UTC m=+1797.701949679,20000,3000,252,goMap,213.26243ms,213.26243ms,1.00,2.060669818s,9.66,219.349746ms,1.03
2023-01-23 03:17:51.420385745 +0000 UTC m=+1800.363842275,20000,3000,253,syncMap,177.250928ms,2.233337248s,12.60,250.519877ms,1.41,177.250928ms,1.00
2023-01-23 03:17:55.847099214 +0000 UTC m=+1804.790555745,20000,3000,254,hashMap,223.10395ms,1.984314473s,8.89,223.10395ms,1.00,2.218490248s,9.94
2023-01-23 03:17:57.817343465 +0000 UTC m=+1806.760722660,20000,3000,255,hashMap,195.078197ms,207.714703ms,1.06,195.078197ms,1.00,1.566516157s,8.03
2023-01-23 03:17:59.610869564 +0000 UTC m=+1808.554248753,20000,3000,256,goMap,178.956499ms,178.956499ms,1.00,1.385167327s,7.74,228.482336ms,1.28
2023-01-23 03:18:02.101588683 +0000 UTC m=+1811.044967872,20000,3000,257,syncMap,183.4529ms,185.5229ms,1.01,2.120890925s,11.56,183.4529ms,1.00
2023-01-23 03:18:04.816589628 +0000 UTC m=+1813.759968818,20000,3000,258,syncMap,189.34112ms,573.986049ms,3.03,1.950176114s,10.30,189.34112ms,1.00
2023-01-23 03:18:06.911516446 +0000 UTC m=+1815.854895635,20000,3000,259,syncMap,204.409613ms,942.246817ms,4.61,947.402338ms,4.63,204.409613ms,1.00
2023-01-23 03:18:09.185090469 +0000 UTC m=+1818.128469658,20000,3000,260,syncMap,166.176123ms,1.274444688s,7.67,831.986189ms,5.01,166.176123ms,1.00
2023-01-23 03:18:11.595657571 +0000 UTC m=+1820.539036760,20000,3000,261,syncMap,183.448486ms,2.01629648s,10.99,210.004085ms,1.14,183.448486ms,1.00
2023-01-23 03:18:16.092681048 +0000 UTC m=+1825.036060237,20000,3000,262,hashMap,221.818827ms,1.998914261s,9.01,221.818827ms,1.00,2.275478285s,10.26
2023-01-23 03:18:18.855717309 +0000 UTC m=+1827.799096498,20000,3000,263,goMap,177.513864ms,177.513864ms,1.00,250.075937ms,1.41,2.33464529s,13.15
2023-01-23 03:18:20.533678065 +0000 UTC m=+1829.477057261,20000,3000,264,goMap,151.710955ms,151.710955ms,1.00,1.32222126s,8.72,203.166409ms,1.34
2023-01-23 03:18:23.123650371 +0000 UTC m=+1832.067029561,20000,3000,265,syncMap,160.684828ms,488.30297ms,3.04,1.940028039s,12.07,160.684828ms,1.00
2023-01-23 03:18:26.370730231 +0000 UTC m=+1835.314109420,20000,3000,266,syncMap,178.530326ms,1.263388187s,7.08,1.804164123s,10.11,178.530326ms,1.00
2023-01-23 03:18:28.892101661 +0000 UTC m=+1837.834971633,20000,3000,267,syncMap,168.440965ms,2.123264364s,12.61,228.351327ms,1.36,168.440965ms,1.00
2023-01-23 03:18:33.365618147 +0000 UTC m=+1842.308488114,20000,3000,268,hashMap,235.806878ms,2.032519045s,8.62,235.806878ms,1.00,2.204384088s,9.35
2023-01-23 03:18:35.986306425 +0000 UTC m=+1844.929176396,20000,3000,269,goMap,171.941416ms,171.941416ms,1.00,201.227217ms,1.17,2.246701591s,13.07
2023-01-23 03:18:37.540804921 +0000 UTC m=+1846.483674896,20000,3000,270,goMap,170.037611ms,170.037611ms,1.00,1.204637029s,7.08,179.014654ms,1.05
2023-01-23 03:18:39.819881209 +0000 UTC m=+1848.762751176,20000,3000,271,syncMap,216.303029ms,1.784433156s,8.25,277.297443ms,1.28,216.303029ms,1.00
2023-01-23 03:18:44.389409613 +0000 UTC m=+1853.332279600,20000,3000,272,hashMap,201.811775ms,2.056567822s,10.19,201.811775ms,1.00,2.310335756s,11.45
2023-01-23 03:18:45.717762068 +0000 UTC m=+1854.660632040,20000,3000,273,goMap,177.096418ms,177.096418ms,1.00,956.210584ms,5.40,194.188487ms,1.10
2023-01-23 03:18:50.291182705 +0000 UTC m=+1859.234052676,20000,3000,274,hashMap,221.44157ms,2.178735657s,9.84,221.44157ms,1.00,2.172198553s,9.81
2023-01-23 03:18:52.54039566 +0000 UTC m=+1861.483265627,20000,3000,275,goMap,171.395855ms,171.395855ms,1.00,1.885386993s,11.00,191.500655ms,1.12
2023-01-23 03:18:54.896026862 +0000 UTC m=+1863.838896833,20000,3000,276,goMap,152.140311ms,152.140311ms,1.00,1.979758464s,13.01,222.741246ms,1.46
2023-01-23 03:18:56.996068055 +0000 UTC m=+1865.938938027,20000,3000,277,goMap,151.923194ms,151.923194ms,1.00,1.782614959s,11.73,164.6024ms,1.08
2023-01-23 03:18:59.283488633 +0000 UTC m=+1868.226716360,20000,3000,278,syncMap,171.450229ms,1.852971515s,10.81,262.457506ms,1.53,171.450229ms,1.00
2023-01-23 03:19:01.810782645 +0000 UTC m=+1870.754010373,20000,3000,279,syncMap,176.708074ms,2.133779527s,12.08,215.975194ms,1.22,176.708074ms,1.00
2023-01-23 03:19:06.558224032 +0000 UTC m=+1875.501451758,20000,3000,280,hashMap,198.772428ms,2.2297904s,11.22,198.772428ms,1.00,2.318090587s,11.66
2023-01-23 03:19:09.492839816 +0000 UTC m=+1878.436067541,20000,3000,281,goMap,163.619005ms,163.619005ms,1.00,200.049402ms,1.22,2.570074771s,15.71
2023-01-23 03:19:11.048602202 +0000 UTC m=+1879.991829927,20000,3000,282,goMap,207.771303ms,207.771303ms,1.00,1.095501464s,5.27,251.490688ms,1.21
2023-01-23 03:19:15.706609219 +0000 UTC m=+1884.649836943,20000,3000,283,hashMap,212.749684ms,2.145803254s,10.09,212.749684ms,1.00,2.298545981s,10.80
2023-01-23 03:19:18.212778211 +0000 UTC m=+1887.156005941,20000,3000,284,goMap,194.052629ms,194.052629ms,1.00,2.080857912s,10.72,230.034545ms,1.19
2023-01-23 03:19:20.655635293 +0000 UTC m=+1889.598863016,20000,3000,285,goMap,184.964273ms,184.964273ms,1.00,2.025334185s,10.95,231.611675ms,1.25
2023-01-23 03:19:23.007387185 +0000 UTC m=+1891.950614939,20000,3000,286,syncMap,191.004561ms,199.131532ms,1.04,1.960672115s,10.27,191.004561ms,1.00
2023-01-23 03:19:25.645229924 +0000 UTC m=+1894.588457650,20000,3000,287,syncMap,173.809807ms,841.435879ms,4.84,1.621460393s,9.33,173.809807ms,1.00
2023-01-23 03:19:28.386176183 +0000 UTC m=+1897.329478869,20000,3000,288,syncMap,194.290999ms,2.26615944s,11.66,279.637103ms,1.44,194.290999ms,1.00
2023-01-23 03:19:32.032721015 +0000 UTC m=+1900.976023708,20000,3000,289,hashMap,274.08106ms,2.411582861s,8.80,274.08106ms,1.00,959.780623ms,3.50
2023-01-23 03:19:36.072566062 +0000 UTC m=+1905.015868755,20000,3000,290,hashMap,191.358455ms,1.164068335s,6.08,191.358455ms,1.00,2.683473665s,14.02
2023-01-23 03:19:38.984338118 +0000 UTC m=+1907.927640808,20000,3000,291,goMap,190.893202ms,190.893202ms,1.00,198.785731ms,1.04,2.521103265s,13.21
2023-01-23 03:19:40.663069177 +0000 UTC m=+1909.606371862,20000,3000,292,syncMap,180.489146ms,229.614583ms,1.27,1.267588178s,7.02,180.489146ms,1.00
2023-01-23 03:19:45.634440878 +0000 UTC m=+1914.577743571,20000,3000,293,hashMap,217.252806ms,2.320780094s,10.68,217.252806ms,1.00,2.432099027s,11.19
2023-01-23 03:19:48.149256986 +0000 UTC m=+1917.092559676,20000,3000,294,goMap,247.673018ms,247.673018ms,1.00,1.787560212s,7.22,477.190147ms,1.93
2023-01-23 03:19:50.599514078 +0000 UTC m=+1919.542816767,20000,3000,295,goMap,164.887343ms,164.887343ms,1.00,2.034232282s,12.34,250.035168ms,1.52
2023-01-23 03:19:53.03497468 +0000 UTC m=+1921.978277372,20000,3000,296,goMap,189.451387ms,189.451387ms,1.00,2.043768051s,10.79,201.294138ms,1.06
2023-01-23 03:19:55.861037915 +0000 UTC m=+1924.804340602,20000,3000,297,syncMap,208.640202ms,2.333686628s,11.19,282.704507ms,1.35,208.640202ms,1.00
2023-01-23 03:20:00.341765416 +0000 UTC m=+1929.285093776,20000,3000,298,hashMap,262.790734ms,1.73369389s,6.60,262.790734ms,1.00,2.483348043s,9.45
2023-01-23 03:20:03.337120403 +0000 UTC m=+1932.280448769,20000,3000,299,goMap,258.388571ms,258.388571ms,1.00,259.608384ms,1.00,2.476349451s,9.58
2023-01-23 03:20:06.51790971 +0000 UTC m=+1935.461238072,20000,3000,300,goMap,184.103481ms,184.103481ms,1.00,238.356593ms,1.29,2.751576777s,14.95
2023-01-23 03:20:08.040918976 +0000 UTC m=+1936.984247337,20000,3000,301,goMap,236.26065ms,236.26065ms,1.00,1.04589774s,4.43,239.549304ms,1.01
2023-01-23 03:20:13.530229462 +0000 UTC m=+1942.473557824,20000,3000,302,hashMap,229.655266ms,2.387102025s,10.39,229.655266ms,1.00,2.87146159s,12.50
